892.51, 128, 1.0, 0.0, 0.0, 826, 276, 274, 276
895.55, 128, 1.0, 0.0, 0.0, 825, 275, 275, 275
898.59, 128, 1.0, 0.0, 0.0, 824, 274, 275, 275
901.63, 128, 1.0, 0.0, 0.0, 825, 275, 275, 275
904.66, 128, 1.0, 0.0, 0.0, 828, 276, 276, 276
907.89, 128, 1.0, 0.2, 0.2, 150, 50, 50, 50
911.04, 128, 1.0, 0.2, 0.2, 153, 51, 51, 51
914.09, 128, 1.0, 0.2, 0.2, 159, 53, 53, 53
917.27, 128, 1.0, 0.2, 0.2, 162, 55, 54, 53
920.36, 128, 1.0, 0.2, 0.2, 156, 52, 52, 52
923.44, 128, 1.0, 0.4, 0.4, 97, 32, 32, 33
926.49, 128, 1.0, 0.4, 0.4, 96, 32, 32, 32
929.55, 128, 1.0, 0.4, 0.4, 96, 32, 32, 32
932.66, 128, 1.0, 0.4, 0.4, 96, 32, 32, 32
935.83, 128, 1.0, 0.4, 0.4, 93, 31, 31, 31
939.01, 128, 1.0, 0.5, 0.5, 81, 27, 27, 27
942.35, 128, 1.0, 0.5, 0.5, 78, 26, 26, 26
945.65, 128, 1.0, 0.5, 0.5, 78, 26, 26, 26
948.96, 128, 1.0, 0.5, 0.5, 78, 26, 26, 26
952.20, 128, 1.0, 0.5, 0.5, 80, 27, 26, 27
955.43, 128, 1.0, 0.6, 0.6, 69, 23, 23, 23
958.57, 128, 1.0, 0.6, 0.6, 71, 24, 23, 24
961.73, 128, 1.0, 0.6, 0.6, 69, 23, 23, 23
964.93, 128, 1.0, 0.6, 0.6, 69, 23, 23, 23
968.15, 128, 1.0, 0.6, 0.6, 69, 23, 23, 23
971.23, 128, 1.0, 0.8, 0.8, 60, 20, 20, 20
974.31, 128, 1.0, 0.8, 0.8, 60, 20, 20, 20
977.36, 128, 1.0, 0.8, 0.8, 60, 20, 20, 20
980.67, 128, 1.0, 0.8, 0.8, 62, 22, 20, 20
983.79, 128, 1.0, 0.8, 0.8, 59, 19, 20, 20
987.41, 128, 1.0, 1.0, 1.0, 51, 17, 17, 17
990.82, 128, 1.0, 1.0, 1.0, 54, 18, 18, 18
994.42, 128, 1.0, 1.0, 1.0, 51, 17, 17, 17
997.95, 128, 1.0, 1.0, 1.0, 51, 17, 17, 17
1001.62, 128, 1.0, 1.0, 1.0, 51, 17, 17, 17
1004.70, 256, 0.0, 0.0, 0.0, 945, 311, 318, 316
1007.75, 256, 0.0, 0.0, 0.0, 962, 327, 323, 312
1010.80, 256, 0.0, 0.0, 0.0, 942, 311, 315, 316
1013.88, 256, 0.0, 0.0, 0.0, 978, 324, 316, 338
1016.94, 256, 0.0, 0.0, 0.0, 960, 304, 343, 313
1020.16, 256, 0.0, 0.2, 0.2, 232, 77, 77, 78
1023.33, 256, 0.0, 0.2, 0.2, 235, 78, 79, 78
1026.67, 256, 0.0, 0.2, 0.2, 222, 74, 74, 74
1030.07, 256, 0.0, 0.2, 0.2, 220, 73, 73, 74
1033.32, 256, 0.0, 0.2, 0.2, 231, 76, 78, 77
1036.62, 256, 0.0, 0.4, 0.4, 159, 53, 53, 53
