69.72, 4, 0.0, 0.6, 0.6, 7, 3, 4
72.78, 4, 0.0, 0.6, 0.6, 6, 3, 3
75.82, 4, 0.0, 0.6, 0.6, 6, 3, 3
78.91, 4, 0.0, 0.8, 0.8, 6, 3, 3
81.93, 4, 0.0, 0.8, 0.8, 6, 3, 3
85.01, 4, 0.0, 0.8, 0.8, 6, 3, 3
88.09, 4, 0.0, 0.8, 0.8, 6, 3, 3
91.17, 4, 0.0, 0.8, 0.8, 6, 3, 3
94.24, 4, 0.0, 1.0, 1.0, 6, 3, 3
97.42, 4, 0.0, 1.0, 1.0, 4, 2, 2
100.53, 4, 0.0, 1.0, 1.0, 2, 1, 1
103.60, 4, 0.0, 1.0, 1.0, 4, 2, 2
106.67, 4, 0.0, 1.0, 1.0, 6, 3, 3
109.68, 4, 0.5, 0.0, 0.0, 85, 43, 42
112.68, 4, 0.5, 0.0, 0.0, 85, 42, 43
115.69, 4, 0.5, 0.0, 0.0, 84, 42, 42
118.70, 4, 0.5, 0.0, 0.0, 84, 42, 42
121.70, 4, 0.5, 0.0, 0.0, 84, 42, 42
124.72, 4, 0.5, 0.2, 0.2, 16, 8, 8
127.72, 4, 0.5, 0.2, 0.2, 16, 8, 8
130.75, 4, 0.5, 0.2, 0.2, 16, 8, 8
133.77, 4, 0.5, 0.2, 0.2, 16, 8, 8
136.81, 4, 0.5, 0.2, 0.2, 17, 8, 9
139.84, 4, 0.5, 0.4, 0.4, 10, 5, 5
142.85, 4, 0.5, 0.4, 0.4, 10, 5, 5
145.88, 4, 0.5, 0.4, 0.4, 10, 5, 5
148.94, 4, 0.5, 0.4, 0.4, 10, 5, 5
151.99, 4, 0.5, 0.4, 0.4, 10, 5, 5
155.04, 4, 0.5, 0.5, 0.5, 8, 4, 4
158.11, 4, 0.5, 0.5, 0.5, 8, 4, 4
161.12, 4, 0.5, 0.5, 0.5, 8, 4, 4
164.14, 4, 0.5, 0.5, 0.5, 8, 4, 4
167.22, 4, 0.5, 0.5, 0.5, 8, 4, 4
170.26, 4, 0.5, 0.6, 0.6, 6, 3, 3
173.33, 4, 0.5, 0.6, 0.6, 6, 3, 3
176.39, 4, 0.5, 0.6, 0.6, 6, 3, 3
179.46, 4, 0.5, 0.6, 0.6, 6, 3, 3
182.54, 4, 0.5, 0.6, 0.6, 6, 3, 3
185.59, 4, 0.5, 0.8, 0.8, 6, 3, 3
188.66, 4, 0.5, 0.8, 0.8, 6, 3, 3
191.72, 4, 0.5, 0.8, 0.8, 6, 3, 3
194.78, 4, 0.5, 0.8, 0.8, 6, 3, 3
197.85, 4, 0.5, 0.8, 0.8, 6, 3, 3
200.92, 4, 0.5, 1.0, 1.0, 6, 3, 3
203.98, 4, 0.5, 1.0, 1.0, 6, 3, 3
207.07, 4, 0.5, 1.0, 1.0, 6, 3, 3
210.17, 4, 0.5, 1.0, 1.0, 6, 3, 3
213.23, 4, 0.5, 1.0, 1.0, 6, 3, 3
216.24, 4, 1.0, 0.0, 0.0, 92, 46, 46
219.24, 4, 1.0, 0.0, 0.0, 91, 45, 46
222.25, 4, 1.0, 0.0, 0.0, 92, 46, 46
225.26, 4, 1.0, 0.0, 0.0, 91, 45, 46
228.26, 4, 1.0, 0.0, 0.0, 91, 45, 46
231.30, 4, 1.0, 0.2, 0.2, 16, 8, 8
234.32, 4, 1.0, 0.2, 0.2, 16, 8, 8
237.36, 4, 1.0, 0.2, 0.2, 16, 8, 8
240.40, 4, 1.0, 0.2, 0.2, 16, 8, 8
243.41, 4, 1.0, 0.2, 0.2, 16, 8, 8
246.46, 4, 1.0, 0.4, 0.4, 9, 4, 5
249.51, 4, 1.0, 0.4, 0.4, 10, 5, 5
252.58, 4, 1.0, 0.4, 0.4, 10, 5, 5
255.64, 4, 1.0, 0.4, 0.4, 10, 5, 5
258.68, 4, 1.0, 0.4, 0.4, 10, 5, 5
261.75, 4, 1.0, 0.5, 0.5, 8, 4, 4
264.75, 4, 1.0, 0.5, 0.5, 8, 4, 4
267.80, 4, 1.0, 0.5, 0.5, 8, 4, 4
270.82, 4, 1.0, 0.5, 0.5, 8, 4, 4
273.86, 4, 1.0, 0.5, 0.5, 8, 4, 4
276.88, 4, 1.0, 0.6, 0.6, 7, 3, 4
279.89, 4, 1.0, 0.6, 0.6, 7, 4, 3
282.92, 4, 1.0, 0.6, 0.6, 7, 3, 4
285.99, 4, 1.0, 0.6, 0.6, 6, 3, 3
289.03, 4, 1.0, 0.6, 0.6, 7, 3, 4
292.19, 4, 1.0, 0.8, 0.8, 2, 1, 1
295.33, 4, 1.0, 0.8, 0.8, 2, 1, 1
298.45, 4, 1.0, 0.8, 0.8, 2, 1, 1
301.55, 4, 1.0, 0.8, 0.8, 2, 1, 1
304.74, 4, 1.0, 0.8, 0.8, 2, 1, 1
307.89, 4, 1.0, 1.0, 1.0, 4, 2, 2
310.92, 4, 1.0, 1.0, 1.0, 2, 1, 1
314.18, 4, 1.0, 1.0, 1.0, 2, 1, 1
317.27, 4, 1.0, 1.0, 1.0, 2, 1, 1
